timestamp,node,temperature,pressure,flow_rate,status
2026-03-01 08:12:05,dispenser,6.45,2.29,1.28,operational
2026-03-01 08:12:05,booster,20.75,3.33,1.6,operational
2026-03-01 08:12:10,chiller,3.6,1.34,0.17,operational
2026-03-01 08:12:10,dispenser,4.67,1.92,0.88,operational
2026-03-01 08:12:10,booster,23.55,2.57,1.73,warning
2026-03-01 08:12:15,chiller,3.43,1.03,0.06,operational
2026-03-01 08:12:15,dispenser,8.24,1.53,1.47,warning
2026-03-01 08:12:15,booster,31.45,3.85,1.5,operational
2026-03-01 08:12:20,chiller,2.58,1.35,0.15,operational
2026-03-01 08:12:20,dispenser,4.19,2.15,1.25,operational
2026-03-01 08:12:20,booster,30.79,3.59,1.12,operational
2026-03-01 08:12:25,chiller,3.91,1.38,0.13,operational
2026-03-01 08:12:25,dispenser,4.91,2.18,1.1,operational
2026-03-01 08:12:25,booster,25.42,4.06,1.46,operational
2026-03-01 08:12:30,chiller,3.0,1.08,0.03,operational
2026-03-01 08:12:30,dispenser,5.25,1.78,0.73,operational
2026-03-01 08:12:30,booster,34.68,3.35,1.55,operational
2026-03-01 08:12:35,chiller,4.51,1.17,0.15,operational
2026-03-01 08:12:35,dispenser,6.0,1.78,0.9,operational
2026-03-01 08:12:35,booster,27.55,3.19,1.18,operational
2026-03-01 08:12:40,chiller,5.38,1.49,0.06,operational
2026-03-01 08:12:40,dispenser,8.87,2.32,0.61,operational
2026-03-01 08:12:40,booster,28.94,4.21,1.09,warning
2026-03-01 08:12:45,chiller,2.16,1.29,0.13,warning
2026-03-01 08:12:45,dispenser,6.56,1.9,1.34,warning
2026-03-01 08:12:45,booster,29.29,3.65,1.35,operational
2026-03-01 08:12:50,chiller,2.44,1.25,0.18,warning
2026-03-01 08:12:50,dispenser,7.5,2.38,1.04,operational
2026-03-01 08:12:50,booster,29.79,3.43,1.01,operational
2026-03-01 08:12:55,chiller,5.06,1.24,0.01,operational
2026-03-01 08:12:55,dispenser,9.55,1.95,0.74,operational
2026-03-01 08:12:55,booster,20.07,3.49,1.13,operational
2026-03-01 08:13:00,chiller,5.4,1.06,0.19,operational
2026-03-01 08:13:00,dispenser,5.14,2.45,0.87,operational
2026-03-01 08:13:00,booster,32.67,2.99,1.61,operational
2026-03-01 08:13:05,chiller,4.13,1.09,0.08,operational
2026-03-01 08:13:05,dispenser,8.74,2.35,1.36,warning
2026-03-01 08:13:05,booster,32.46,3.32,1.62,operational
2026-03-01 08:13:10,chiller,2.05,1.29,0.1,warning
2026-03-01 08:13:10,dispenser,5.44,2.09,0.82,operational
2026-03-01 08:13:10,booster,28.04,3.5,1.97,operational
2026-03-01 08:13:15,chiller,2.32,1.14,0.16,warning
2026-03-01 08:13:15,dispenser,7.65,2.12,1.22,operational
2026-03-01 08:13:15,booster,31.28,3.1,1.78,operational
2026-03-01 08:13:20,chiller,4.09,1.3,0.04,operational
2026-03-01 08:13:20,dispenser,5.68,1.52,1.16,operational
2026-03-01 08:13:20,booster,29.85,2.9,1.88,operational
2026-03-01 08:13:25,chiller,5.35,1.35,0.07,operational
2026-03-01 08:13:25,dispenser,6.55,1.65,0.86,operational
2026-03-01 08:13:25,booster,27.11,3.94,1.96,operational
2026-03-01 08:13:30,chiller,4.65,1.33,0.11,operational
2026-03-01 08:13:30,dispenser,5.11,2.21,1.25,operational
2026-03-01 08:13:30,booster,31.89,2.78,1.19,warning
2026-03-01 08:13:35,chiller,5.45,1.3,0.09,operational
2026-03-01 08:13:35,dispenser,5.14,1.72,1.1,operational
2026-03-01 08:13:35,booster,25.4,3.35,1.33,operational
2026-03-01 08:13:40,chiller,2.07,1.27,0.09,warning
2026-03-01 08:13:40,dispenser,6.97,1.92,0.71,operational
2026-03-01 08:13:40,booster,26.22,3.8,1.69,operational
2026-03-01 08:13:45,chiller,3.82,1.43,0.13,operational
2026-03-01 08:13:45,dispenser,8.47,1.65,1.34,warning
2026-03-01 08:13:45,booster,28.3,3.03,1.29,operational
2026-03-01 08:13:50,chiller,2.08,1.4,0.14,warning
2026-03-01 08:13:50,dispenser,9.78,1.83,1.16,operational
2026-03-01 08:13:50,booster,23.42,2.72,1.47,warning
2026-03-01 08:13:55,chiller,2.94,1.34,0.08,operational
2026-03-01 08:13:55,dispenser,5.46,1.73,0.52,warning
2026-03-01 08:13:55,booster,32.14,4.21,1.89,warning
2026-03-01 08:14:00,chiller,4.37,1.17,0.03,operational
2026-03-01 08:14:00,dispenser,6.41,2.47,1.5,warning
2026-03-01 08:14:00,booster,20.11,3.35,1.58,operational
2026-03-01 08:14:05,chiller,4.46,1.06,0.13,operational
2026-03-01 08:14:05,dispenser,9.15,2.41,0.97,operational
2026-03-01 08:14:05,booster,26.14,3.58,1.77,operational
2026-03-01 08:14:10,chiller,4.52,1.25,0.03,operational
2026-03-01 08:14:10,dispenser,4.93,1.8,0.85,operational
2026-03-01 08:14:10,booster,33.27,3.54,1.8,operational
2026-03-01 08:14:15,chiller,5.32,1.45,0.09,operational
2026-03-01 08:14:15,dispenser,7.64,1.57,1.2,operational
2026-03-01 08:14:15,booster,26.8,2.83,2.0,operational
2026-03-01 08:14:20,chiller,2.35,1.03,0.15,warning
2026-03-01 08:14:20,dispenser,8.4,2.45,1.32,warning
2026-03-01 08:14:20,booster,30.07,3.91,1.67,operational
2026-03-01 08:14:25,chiller,3.68,1.26,0.11,operational
2026-03-01 08:14:25,dispenser,9.2,1.94,0.57,warning
2026-03-01 08:14:25,booster,26.96,3.68,1.46,operational
2026-03-01 08:14:30,chiller,4.47,1.23,0.19,operational
2026-03-01 08:14:30,dispenser,8.0,2.13,0.57,warning
2026-03-01 08:14:30,booster,23.57,2.57,1.93,warning
2026-03-01 08:14:35,chiller,5.85,1.11,0.2,warning
2026-03-01 08:14:35,dispenser,9.81,2.49,0.7,operational
2026-03-01 08:14:35,booster,34.9,2.97,1.94,operational
2026-03-01 08:14:40,chiller,2.28,1.08,0.01,warning
2026-03-01 08:14:40,dispenser,4.78,2.02,1.05,operational
2026-03-01 08:14:40,booster,21.33,3.11,1.71,operational
2026-03-01 08:14:45,chiller,4.83,1.06,0.14,operational
2026-03-01 08:14:45,dispenser,7.53,2.33,0.89,operational
2026-03-01 08:14:45,booster,29.35,2.57,1.9,warning
2026-03-01 08:14:50,chiller,4.7,1.0,0.16,operational
2026-03-01 08:14:50,dispenser,7.11,1.89,0.58,warning
2026-03-01 08:14:50,booster,22.42,3.81,1.65,operational
2026-03-01 08:14:55,chiller,4.83,1.17,0.19,operational
2026-03-01 08:14:55,dispenser,8.78,1.96,1.38,warning
2026-03-01 08:14:55,booster,21.22,3.62,1.67,operational
2026-03-01 08:15:00,chiller,2.69,1.21,0.15,operational
2026-03-01 08:15:00,dispenser,4.17,1.56,0.85,operational
2026-03-01 08:15:00,booster,32.28,4.49,1.12,warning
2026-03-01 08:15:05,chiller,4.44,1.09,0.12,operational
2026-03-01 08:15:05,dispenser,4.75,2.17,1.18,operational
2026-03-01 08:15:05,booster,29.97,3.41,1.6,operational
2026-03-01 08:15:10,chiller,4.17,1.32,0.01,operational
2026-03-01 08:15:10,dispenser,7.35,2.0,1.24,operational
2026-03-01 08:15:10,booster,33.87,4.48,1.83,warning
2026-03-01 08:15:15,chiller,2.78,1.18,0.09,operational
2026-03-01 08:15:15,dispenser,5.83,1.84,0.64,operational
2026-03-01 08:15:15,booster,31.02,3.82,1.92,operational
2026-03-01 08:15:20,chiller,4.67,1.21,0.02,operational
2026-03-01 08:15:20,dispenser,4.5,2.41,0.94,operational
2026-03-01 08:15:20,booster,24.68,3.2,1.29,operational
2026-03-01 08:15:25,chiller,5.74,1.0,0.12,warning
2026-03-01 08:15:25,dispenser,7.21,1.54,0.91,operational
2026-03-01 08:15:25,booster,34.74,3.1,1.22,operational
2026-03-01 08:15:30,chiller,2.83,1.29,0.07,operational
2026-03-01 08:15:30,dispenser,9.78,1.62,0.57,warning
2026-03-01 08:15:30,booster,20.49,2.85,1.75,operational
2026-03-01 08:15:35,chiller,5.47,1.1,0.08,operational
2026-03-01 08:15:35,dispenser,8.82,1.55,1.16,operational
2026-03-01 08:15:35,booster,27.18,4.12,1.46,operational
2026-03-01 08:15:40,chiller,3.77,1.27,0.01,operational
2026-03-01 08:15:40,dispenser,7.98,1.52,1.5,warning
2026-03-01 08:15:40,booster,21.29,2.63,1.21,warning
2026-03-01 08:15:45,chiller,3.63,1.22,0.19,operational
2026-03-01 08:15:45,dispenser,7.47,2.02,1.45,warning
2026-03-01 08:15:45,booster,34.23,4.12,1.69,operational
2026-03-01 08:15:50,chiller,3.27,1.22,0.16,operational
2026-03-01 08:15:50,dispenser,4.76,1.87,1.45,warning
2026-03-01 08:15:50,booster,27.05,3.23,1.48,operational
2026-03-01 08:15:55,chiller,5.47,1.46,0.15,operational
2026-03-01 08:15:55,dispenser,6.28,1.6,0.64,operational
2026-03-01 08:15:55,booster,30.99,4.1,1.49,operational
2026-03-01 08:16:00,chiller,4.79,1.08,0.12,operational
2026-03-01 08:16:00,dispenser,8.75,1.61,1.26,operational
2026-03-01 08:16:00,booster,30.3,4.14,1.13,operational
2026-03-01 08:16:05,chiller,3.51,1.33,0.08,operational
2026-03-01 08:16:05,dispenser,7.31,2.38,1.22,operational
2026-03-01 08:16:05,booster,22.85,3.83,1.3,operational
2026-03-01 08:16:10,chiller,5.64,1.48,0.07,warning
2026-03-01 08:16:10,dispenser,9.83,1.57,0.61,operational
2026-03-01 08:16:10,booster,33.15,3.18,1.91,operational
2026-03-01 08:16:15,chiller,3.32,1.03,0.13,operational
2026-03-01 08:16:15,dispenser,5.86,2.06,0.96,operational
2026-03-01 08:16:15,booster,23.84,3.62,1.52,operational
2026-03-01 08:16:20,chiller,5.15,1.09,0.04,operational
2026-03-01 08:16:20,dispenser,7.94,1.55,1.37,warning
2026-03-01 08:16:20,booster,26.54,3.29,1.32,operational
2026-03-01 08:16:25,chiller,4.89,1.34,0.16,operational
2026-03-01 08:16:25,dispenser,4.54,2.4,0.61,operational
2026-03-01 08:16:25,booster,31.67,3.77,1.33,operational
2026-03-01 08:16:30,chiller,4.57,1.06,0.06,operational
2026-03-01 08:16:30,dispenser,4.08,1.77,1.43,warning
2026-03-01 08:16:30,booster,31.25,3.39,1.06,operational
2026-03-01 08:16:35,chiller,5.69,1.35,0.18,warning
2026-03-01 08:16:35,dispenser,5.88,1.99,0.9,operational
2026-03-01 08:16:35,booster,25.56,2.86,1.18,operational
2026-03-01 08:16:40,chiller,3.03,1.38,0.13,operational
2026-03-01 08:16:40,dispenser,4.4,1.52,0.88,operational
2026-03-01 08:16:40,booster,22.96,4.23,1.77,warning
2026-03-01 08:16:45,chiller,5.45,1.41,0.17,operational
2026-03-01 08:16:45,dispenser,7.47,1.86,1.38,warning
2026-03-01 08:16:45,booster,29.35,3.61,1.97,operational
2026-03-01 08:16:50,chiller,3.89,1.01,0.19,operational
2026-03-01 08:16:50,dispenser,9.27,2.37,1.22,operational
2026-03-01 08:16:50,booster,23.27,2.87,1.91,operational
2026-03-01 08:16:55,chiller,4.09,1.02,0.05,operational
2026-03-01 08:16:55,dispenser,6.7,1.6,1.2,operational
2026-03-01 08:16:55,booster,27.82,2.83,1.48,operational
2026-03-01 08:17:00,chiller,3.95,1.26,0.05,operational
2026-03-01 08:17:00,dispenser,4.62,2.39,1.25,operational
2026-03-01 08:17:00,booster,33.02,4.21,1.2,warning
2026-03-01 08:17:05,chiller,4.21,1.13,0.09,operational
2026-03-01 08:17:05,dispenser,6.51,1.61,1.12,operational
2026-03-01 08:17:05,booster,34.38,2.67,1.71,warning
2026-03-01 08:17:10,chiller,3.02,1.21,0.18,operational
2026-03-01 08:17:10,dispenser,8.01,2.29,1.36,warning
2026-03-01 08:17:10,booster,34.61,4.23,1.86,warning
2026-03-01 08:17:15,chiller,3.97,1.48,0.06,operational
2026-03-01 08:17:15,dispenser,5.18,2.11,0.78,operational
2026-03-01 08:17:15,booster,20.79,4.49,1.59,warning
2026-03-01 08:17:20,chiller,3.9,1.32,0.04,operational
2026-03-01 08:17:20,dispenser,9.49,2.09,0.95,operational
2026-03-01 08:17:20,booster,29.24,3.06,1.88,operational
2026-03-01 08:17:25,chiller,3.54,1.25,0.02,operational
2026-03-01 08:17:25,dispenser,9.52,1.66,1.29,operational
2026-03-01 08:17:25,booster,23.01,4.43,1.63,warning
2026-03-01 08:17:30,chiller,5.96,1.44,0.05,warning
2026-03-01 08:17:30,dispenser,4.56,2.17,1.13,operational
2026-03-01 08:17:30,booster,23.33,4.14,1.66,operational
2026-03-01 08:17:35,chiller,5.85,1.22,0.16,warning
2026-03-01 08:17:35,dispenser,7.74,1.96,0.79,operational
2026-03-01 08:17:35,booster,30.22,2.62,1.96,warning
2026-03-01 08:17:40,chiller,3.27,1.23,0.11,operational
2026-03-01 08:17:40,dispenser,6.5,2.2,1.13,operational
2026-03-01 08:17:40,booster,20.47,4.33,1.8,warning
2026-03-01 08:17:45,chiller,4.24,1.15,0.07,operational
2026-03-01 08:17:45,dispenser,7.52,2.5,0.51,warning
2026-03-01 08:17:45,booster,26.66,4.14,1.44,operational
2026-03-01 08:17:50,chiller,4.29,1.13,0.15,operational
2026-03-01 08:17:50,dispenser,6.37,1.81,0.8,operational
2026-03-01 08:17:50,booster,34.37,3.35,1.92,operational
2026-03-01 08:17:55,chiller,5.25,1.46,0.17,operational
2026-03-01 08:17:55,dispenser,8.84,2.14,0.74,operational
2026-03-01 08:17:55,booster,23.29,3.38,1.37,operational
2026-03-01 08:18:00,chiller,5.7,1.18,0.17,warning
2026-03-01 08:18:00,dispenser,8.75,1.63,1.28,operational
2026-03-01 08:18:00,booster,27.38,3.53,1.1,operational
2026-03-01 08:18:05,chiller,3.13,1.1,0.07,operational
2026-03-01 08:18:05,dispenser,9.48,2.45,0.83,operational
2026-03-01 08:18:05,booster,21.68,3.07,1.7,operational
2026-03-01 08:18:10,chiller,5.29,1.5,0.09,operational
2026-03-01 08:18:10,dispenser,7.6,2.08,0.84,operational
2026-03-01 08:18:10,booster,22.27,2.93,1.9,operational
2026-03-01 08:18:15,chiller,4.87,1.03,0.03,operational
2026-03-01 08:18:15,dispenser,8.91,2.32,1.47,warning
2026-03-01 08:18:15,booster,20.12,3.24,1.56,operational
2026-03-01 08:18:20,chiller,2.79,1.48,0.11,operational
2026-03-01 08:18:20,dispenser,6.32,1.67,1.13,operational
2026-03-01 08:18:20,booster,28.79,2.95,1.29,operational
2026-03-01 08:18:25,chiller,2.05,1.09,0.06,warning
2026-03-01 08:18:25,dispenser,9.14,2.0,1.08,operational
2026-03-01 08:18:25,booster,23.17,3.0,1.78,operational
2026-03-01 08:18:30,chiller,4.6,1.39,0.03,operational
2026-03-01 08:18:30,dispenser,7.85,1.55,0.81,operational
2026-03-01 08:18:30,booster,26.36,2.71,1.62,warning
2026-03-01 08:18:35,chiller,4.58,1.29,0.05,operational
2026-03-01 08:18:35,dispenser,6.94,2.42,1.37,warning
2026-03-01 08:18:35,booster,26.89,4.19,1.6,operational
2026-03-01 08:18:40,chiller,5.93,1.01,0.06,warning
2026-03-01 08:18:40,dispenser,6.34,1.72,1.48,warning
2026-03-01 08:18:40,booster,25.12,3.91,1.01,operational
2026-03-01 08:18:45,chiller,5.54,1.28,0.07,warning
2026-03-01 08:18:45,dispenser,4.84,2.31,0.93,operational
2026-03-01 08:18:45,booster,24.44,3.45,1.5,operational
2026-03-01 08:18:50,chiller,2.92,1.39,0.01,operational
2026-03-01 08:18:50,dispenser,4.26,1.84,0.51,warning
2026-03-01 08:18:50,booster,20.6,4.24,1.6,warning
2026-03-01 08:18:55,chiller,4.17,1.13,0.18,operational
2026-03-01 08:18:55,dispenser,8.36,2.48,1.38,warning
2026-03-01 08:18:55,booster,24.1,3.91,1.2,operational
2026-03-01 08:19:00,chiller,5.56,1.16,0.17,warning
2026-03-01 08:19:00,dispenser,6.13,1.82,0.74,operational
2026-03-01 08:19:00,booster,30.85,3.39,1.55,operational
2026-03-01 08:19:05,chiller,4.09,1.14,0.18,operational
2026-03-01 08:19:05,dispenser,7.44,1.69,0.98,operational
2026-03-01 08:19:05,booster,26.41,2.71,1.3,warning
2026-03-01 08:19:10,chiller,2.41,1.29,0.07,warning
2026-03-01 08:19:10,dispenser,7.79,1.93,1.26,operational
2026-03-01 08:19:10,booster,26.76,3.9,1.59,operational
2026-03-01 08:19:15,chiller,5.87,1.02,0.13,warning
2026-03-01 08:19:15,dispenser,5.96,2.3,1.13,operational
2026-03-01 08:19:15,booster,33.02,3.2,1.59,operational
2026-03-01 08:19:20,chiller,2.81,1.11,0.15,operational
2026-03-01 08:19:20,dispenser,5.26,2.43,0.62,operational
2026-03-01 08:19:20,booster,30.1,3.18,1.51,operational
2026-03-01 08:19:25,chiller,4.43,1.33,0.18,operational
2026-03-01 08:19:25,dispenser,8.99,2.05,1.32,warning
2026-03-01 08:19:25,booster,26.7,2.68,1.47,warning
2026-03-01 08:19:30,chiller,4.32,1.08,0.12,operational
2026-03-01 08:19:30,dispenser,4.01,2.28,1.27,operational
2026-03-01 08:19:30,booster,27.76,3.18,1.44,operational
2026-03-01 08:19:35,chiller,5.23,1.21,0.07,operational
2026-03-01 08:19:35,dispenser,8.71,2.38,1.19,operational
2026-03-01 08:19:35,booster,27.11,3.47,1.43,operational
2026-03-01 08:19:40,chiller,3.22,1.27,0.12,operational
2026-03-01 08:19:40,dispenser,8.7,2.21,0.5,warning
2026-03-01 08:19:40,booster,28.62,2.51,1.87,warning
2026-03-01 08:19:45,chiller,5.16,1.25,0.14,operational
2026-03-01 08:19:45,dispenser,9.68,1.95,0.91,operational
2026-03-01 08:19:45,booster,29.5,2.84,1.71,operational
2026-03-01 08:19:50,chiller,3.97,1.4,0.12,operational
2026-03-01 08:19:50,dispenser,8.12,2.15,0.88,operational
2026-03-01 08:19:50,booster,27.68,4.49,1.65,warning
2026-03-01 08:19:55,chiller,5.91,1.4,0.05,warning
2026-03-01 08:19:55,dispenser,9.31,2.11,1.5,warning
2026-03-01 08:19:55,booster,28.31,3.99,1.25,operational
2026-03-01 08:20:00,chiller,4.58,1.09,0.04,operational
2026-03-01 08:20:00,dispenser,8.28,1.96,1.39,warning
2026-03-01 08:20:00,booster,20.26,3.19,1.42,operational
2026-03-01 08:20:05,chiller,2.1,1.1,0.01,warning
2026-03-01 08:20:05,dispenser,6.34,1.65,0.6,operational
2026-03-01 08:20:05,booster,22.49,4.16,1.26,operational
2026-03-01 08:20:10,chiller,3.65,1.34,0.17,operational
2026-03-01 08:20:10,dispenser,4.9,1.85,1.43,warning
2026-03-01 08:20:10,booster,26.15,3.86,1.84,operational
2026-03-01 08:20:15,chiller,3.19,1.27,0.12,operational
2026-03-01 08:20:15,dispenser,4.46,1.62,0.7,operational
2026-03-01 08:20:15,booster,25.63,4.3,1.23,warning
2026-03-01 08:20:20,chiller,5.43,1.37,0.03,operational
2026-03-01 08:20:20,dispenser,5.89,2.24,0.69,operational
2026-03-01 08:20:20,booster,33.44,2.89,1.02,operational
2026-03-01 08:20:25,chiller,3.18,1.45,0.07,operational
2026-03-01 08:20:25,dispenser,6.85,2.41,1.28,operational
2026-03-01 08:20:25,booster,33.03,2.95,1.36,operational
2026-03-01 08:20:30,chiller,3.41,1.49,0.03,operational
2026-03-01 08:20:30,dispenser,5.93,2.26,0.9,operational
2026-03-01 08:20:30,booster,33.67,3.21,1.22,operational
2026-03-01 08:20:35,chiller,3.8,1.19,0.01,operational
2026-03-01 08:20:35,dispenser,4.01,1.71,1.39,warning
2026-03-01 08:20:35,booster,24.53,3.6,1.81,operational
2026-03-01 08:20:40,chiller,2.24,1.01,0.19,warning
2026-03-01 08:20:40,dispenser,8.05,2.39,0.52,warning
2026-03-01 08:20:40,booster,23.0,3.9,1.26,operational
2026-03-01 08:20:45,chiller,3.87,1.06,0.08,operational
2026-03-01 08:20:45,dispenser,9.28,1.58,1.36,warning
2026-03-01 08:20:45,booster,24.46,3.21,1.43,operational
2026-03-01 08:20:50,chiller,2.86,1.22,0.1,operational
2026-03-01 08:20:50,dispenser,7.96,1.97,1.16,operational
2026-03-01 08:20:50,booster,21.4,3.29,1.77,operational
2026-03-01 08:20:55,chiller,3.07,1.09,0.15,operational
2026-03-01 08:20:55,dispenser,6.84,2.14,0.82,operational
2026-03-01 08:20:55,booster,32.67,3.44,1.7,operational
2026-03-01 08:21:00,chiller,2.56,1.27,0.07,operational
2026-03-01 08:21:00,dispenser,6.8,1.6,0.97,operational
2026-03-01 08:21:00,booster,26.96,3.34,1.34,operational
2026-03-01 08:21:05,chiller,3.74,1.23,0.02,operational
2026-03-01 08:21:05,dispenser,5.07,1.92,1.43,warning
2026-03-01 08:21:05,booster,29.98,2.87,1.9,operational
2026-03-01 08:21:10,chiller,3.15,1.34,0.08,operational
2026-03-01 08:21:10,dispenser,6.86,2.29,0.93,operational
2026-03-01 08:21:10,booster,30.87,3.71,1.12,operational
2026-03-01 08:21:15,chiller,4.47,1.44,0.1,operational
2026-03-01 08:21:15,dispenser,8.47,2.31,1.42,warning
2026-03-01 08:21:15,booster,26.1,4.26,1.31,warning
2026-03-01 08:21:20,chiller,2.68,1.35,0.03,operational
2026-03-01 08:21:20,dispenser,5.88,1.75,1.12,operational
2026-03-01 08:21:20,booster,20.07,3.71,1.19,operational
2026-03-01 08:21:25,chiller,2.97,1.36,0.03,operational
2026-03-01 08:21:25,dispenser,8.93,2.15,1.11,operational
2026-03-01 08:21:25,booster,34.0,2.52,2.0,warning
2026-03-01 08:21:30,chiller,2.54,1.22,0.04,operational
2026-03-01 08:21:30,dispenser,9.72,2.49,1.29,operational
2026-03-01 08:21:30,booster,24.93,3.87,1.9,operational
2026-03-01 08:21:35,chiller,4.4,1.1,0.1,operational
2026-03-01 08:21:35,dispenser,4.35,2.22,1.22,operational
2026-03-01 08:21:35,booster,23.41,3.41,1.89,operational
2026-03-01 08:21:40,chiller,2.3,1.21,0.02,warning
2026-03-01 08:21:40,dispenser,6.63,2.49,1.07,operational
2026-03-01 08:21:40,booster,33.68,3.58,1.87,operational
2026-03-01 08:21:45,chiller,2.18,1.05,0.06,warning
2026-03-01 08:21:45,dispenser,7.57,2.16,1.43,warning
2026-03-01 08:21:45,booster,26.53,4.01,1.03,operational
2026-03-01 08:21:50,chiller,4.14,1.25,0.05,operational
2026-03-01 08:21:50,dispenser,5.11,2.1,0.62,operational
2026-03-01 08:21:50,booster,30.59,4.16,1.16,operational
2026-03-01 08:21:55,chiller,2.15,1.36,0.13,warning
2026-03-01 08:21:55,dispenser,9.08,2.38,0.55,warning
2026-03-01 08:21:55,booster,24.08,4.15,1.79,operational
2026-03-01 08:22:00,chiller,4.3,1.38,0.16,operational
2026-03-01 08:22:00,dispenser,9.91,1.63,0.92,operational
2026-03-01 08:22:00,booster,27.2,2.61,1.09,warning
2026-03-01 08:22:05,chiller,2.01,1.24,0.18,warning
2026-03-01 08:22:05,dispenser,5.14,1.87,0.94,operational
2026-03-01 08:22:05,booster,23.96,3.05,1.12,operational
2026-03-01 08:22:10,chiller,5.9,1.11,0.09,warning
2026-03-01 08:22:10,dispenser,8.55,1.52,1.21,operational
2026-03-01 08:22:10,booster,31.19,3.45,1.97,operational
2026-03-01 08:22:15,chiller,5.13,1.39,0.18,operational
2026-03-01 08:22:15,dispenser,5.55,2.43,1.01,operational
2026-03-01 08:22:15,booster,29.89,2.52,1.36,warning
2026-03-01 08:22:20,chiller,3.51,1.47,0.18,operational
2026-03-01 08:22:20,dispenser,5.81,2.24,1.46,warning
2026-03-01 08:22:20,booster,33.11,4.04,1.5,operational
2026-03-01 08:22:25,chiller,4.92,1.45,0.13,operational
2026-03-01 08:22:25,dispenser,4.75,1.67,0.89,operational
2026-03-01 08:22:25,booster,33.55,4.5,1.7,warning
2026-03-01 08:22:30,chiller,3.12,1.3,0.14,operational
2026-03-01 08:22:30,dispenser,8.93,1.53,1.16,operational
2026-03-01 08:22:30,booster,22.12,3.19,1.28,operational
2026-03-01 08:22:35,chiller,4.06,1.04,0.02,operational
2026-03-01 08:22:35,dispenser,5.49,2.33,0.86,operational
2026-03-01 08:22:35,booster,25.89,4.49,1.1,warning
2026-03-01 08:22:40,chiller,2.47,1.49,0.05,warning
2026-03-01 08:22:40,dispenser,8.18,1.87,1.09,operational
2026-03-01 08:22:40,booster,28.55,4.48,1.03,warning
2026-03-01 08:22:45,chiller,4.9,1.22,0.18,operational
2026-03-01 08:22:45,dispenser,4.8,1.52,1.44,warning
2026-03-01 08:22:45,booster,33.05,3.05,1.36,operational
2026-03-01 08:22:50,chiller,3.98,1.27,0.14,operational
2026-03-01 08:22:50,dispenser,5.35,1.88,1.26,operational
2026-03-01 08:22:50,booster,34.65,4.47,1.0,warning
2026-03-01 08:22:55,chiller,3.53,1.4,0.1,operational
2026-03-01 08:22:55,dispenser,7.89,2.15,1.1,operational
2026-03-01 08:22:55,booster,33.42,4.12,1.54,operational
2026-03-01 08:23:00,chiller,2.37,1.23,0.06,warning
2026-03-01 08:23:00,dispenser,9.91,2.15,1.42,warning
2026-03-01 08:23:00,booster,21.41,2.87,1.61,operational
2026-03-01 08:23:05,chiller,2.54,1.44,0.07,operational
2026-03-01 08:23:05,dispenser,6.89,1.94,0.8,operational
2026-03-01 08:23:05,booster,20.61,3.2,1.61,operational
2026-03-01 08:23:10,chiller,2.95,1.05,0.02,operational
2026-03-01 08:23:10,dispenser,5.75,1.58,0.9,operational
2026-03-01 08:23:10,booster,22.58,4.18,1.96,operational
2026-03-01 08:23:15,chiller,2.33,1.37,0.13,warning
2026-03-01 08:23:15,dispenser,7.93,2.24,1.17,operational
2026-03-01 08:23:15,booster,30.36,2.86,1.83,operational
2026-03-01 08:23:20,chiller,2.28,1.21,0.15,warning
2026-03-01 08:23:20,dispenser,6.38,1.78,1.46,warning
2026-03-01 08:23:20,booster,21.7,4.0,1.22,operational
2026-03-01 08:23:25,chiller,2.29,1.3,0.16,warning
2026-03-01 08:23:25,dispenser,4.61,2.43,1.22,operational
2026-03-01 08:23:25,booster,25.73,2.79,1.23,warning
2026-03-01 08:23:30,chiller,2.54,1.29,0.09,operational
2026-03-01 08:23:30,dispenser,8.52,2.12,0.67,operational
2026-03-01 08:23:30,booster,21.55,4.47,1.51,warning
2026-03-01 08:23:35,chiller,2.43,1.4,0.1,warning
2026-03-01 08:23:35,dispenser,5.02,1.76,0.86,operational
2026-03-01 08:23:35,booster,30.57,3.2,1.95,operational
2026-03-01 08:23:40,chiller,2.63,1.04,0.07,operational
2026-03-01 08:23:40,dispenser,8.72,2.43,0.51,warning
2026-03-01 08:23:40,booster,30.27,2.66,1.5,warning
2026-03-01 08:23:45,chiller,3.01,1.44,0.15,operational
2026-03-01 08:23:45,dispenser,7.13,2.44,0.56,warning
2026-03-01 08:23:45,booster,34.4,3.91,1.04,operational
2026-03-01 08:23:50,chiller,5.66,1.5,0.02,warning
2026-03-01 08:23:50,dispenser,8.93,1.97,0.84,operational
2026-03-01 08:23:50,booster,33.75,3.79,1.76,operational
2026-03-01 08:23:55,chiller,2.99,1.33,0.16,operational
2026-03-01 08:23:55,dispenser,7.75,1.69,1.22,operational
2026-03-01 08:23:55,booster,31.05,4.12,1.5,operational
2026-03-01 08:24:00,chiller,2.56,1.35,0.18,operational
2026-03-01 08:24:00,dispenser,6.52,2.31,0.82,operational
2026-03-01 08:24:00,booster,22.5,3.84,1.46,operational
2026-03-01 08:24:05,chiller,5.91,1.26,0.15,warning
2026-03-01 08:24:05,dispenser,5.79,2.18,0.83,operational
2026-03-01 08:24:05,booster,24.56,2.55,1.05,warning
2026-03-01 08:24:10,chiller,5.75,1.04,0.12,warning
2026-03-01 08:24:10,dispenser,7.46,1.63,1.48,warning
